url_list,movie_names,kr_movie_names,director_list,main_actor_list,ntz_score_list,ntz_count_list,running_time_list
/movie/bi/mi/basic.nhn?code=78719,마릴린 먼로와 함께한 일주일,마릴린 먼로와 함께한 일주일,사이먼 커티스,"미셸 윌리엄스, 에디 레드메인",7.97,303,99
/movie/bi/mi/basic.nhn?code=14152,클리프행어,클리프행어,레니 할린,실베스터 스탤론,9.08,392,112
/movie/bi/mi/basic.nhn?code=130989,룸,룸,레니 에이브러햄슨,"브리 라슨, 제이콥 트렘블레이, 조안 알렌",9.0,1185,118
/movie/bi/mi/basic.nhn?code=112082,엽문3: 최후의 대결,엽문3: 최후의 대결,엽위신,"견자단, 슝다이린, 장진",8.54,936,110
/movie/bi/mi/basic.nhn?code=129096,히야,히야,김지연,"안보현, 호야, 박철민",8.39,732,109
/movie/bi/mi/basic.nhn?code=18046,서극의 칼,서극의 칼,서극,"조문탁, 웅흔흔, 상니",8.6,372,105
/movie/bi/mi/basic.nhn?code=133496,부활,부활,케빈 레이놀즈,"조셉 파인즈, 톰 펠튼, 클리프 커티스",8.35,1429,107
/movie/bi/mi/basic.nhn?code=125458,조이,조이,데이비드 O. 러셀,"제니퍼 로렌스, 브래들리 쿠퍼, 로버트 드 니로",8.11,1421,124
/movie/bi/mi/basic.nhn?code=139437,사울의 아들,사울의 아들,라즐로 네메스,게자 뢰리히,7.82,753,107
/movie/bi/mi/basic.nhn?code=19503,천국보다 아름다운,천국보다 아름다운,빈센트 워드,"로빈 윌리엄스, 쿠바 구딩 쥬니어, 아나벨라 시오라",8.4,348,113
/movie/bi/mi/basic.nhn?code=140265,13시간,13시간,마이클 베이,"존 크래신스키, 제임스 뱃지 데일, 맥스 마티니",8.06,1250,144
/movie/bi/mi/basic.nhn?code=120188,섬. 사라진 사람들,섬. 사라진 사람들,이지승,"박효주, 배성우, 이현욱",7.87,912,88
/movie/bi/mi/basic.nhn?code=127459,바람의 검심 : 전설의 최후편,바람의 검심 : 전설의 최후편,오오토모 케이시,"사토 타케루, 타케이 에미, 이세야 유스케",8.09,480,135
/movie/bi/mi/basic.nhn?code=114237,드레스메이커,드레스메이커,조셀린 무어하우스,"케이트 윈슬렛, 주디 데이비스, 리암 헴스워스",8.17,518,118
/movie/bi/mi/basic.nhn?code=121061,글로리데이,글로리데이,최정열,"지수, 수호, 류준열",7.88,2376,93
/movie/bi/mi/basic.nhn?code=124031,널 기다리며,널 기다리며,모홍진,"심은경, 윤제문, 김성오",7.58,4261,108
/movie/bi/mi/basic.nhn?code=127865,런던 해즈 폴른,런던 해즈 폴른,바박 나자피,"제라드 버틀러, 아론 에크하트, 모건 프리먼",7.36,2565,98
/movie/bi/mi/basic.nhn?code=118967,갓 오브 이집트,갓 오브 이집트,알렉스 프로야스,"제라드 버틀러, 니콜라이 코스터 왈도, 브렌튼 스웨이츠",7.37,4413,126
/movie/bi/mi/basic.nhn?code=147355,바다 탐험대 옥토넛 시즌4: 빙하탐험선S,바다 탐험대 옥토넛 시즌4: 빙하탐험선S,다라 오코넬,"하성용, 정재헌, 엄상현",7.7,503,58
/movie/bi/mi/basic.nhn?code=129331,오 마이 그랜파,오 마이 그랜파,댄 마저,"로버트 드 니로, 잭 에프론, 줄리안 허프",7.44,627,100
/movie/bi/mi/basic.nhn?code=136876,독수리 에디,독수리 에디,덱스터 플레처,"태런 에저튼, 휴 잭맨, 크리스토퍼 월켄",9.02,1628,106
/movie/bi/mi/basic.nhn?code=123688,우드잡,우드잡,야구치 시노부,"소메타니 쇼타, 나가사와 마사미, 이토 히데아키",9.13,564,116
/movie/bi/mi/basic.nhn?code=16601,바그다드 카페 : 디렉터스컷,바그다드 카페 : 디렉터스컷,퍼시 애들론,"마리안느 세이지브레트, CCH 파운더",9.03,878,108
/movie/bi/mi/basic.nhn?code=130983,트럼보,트럼보,제이 로치,"브라이언 크랜스톤, 다이안 레인, 헬렌 미렌",8.82,579,124
/movie/bi/mi/basic.nhn?code=122527,캡틴 아메리카: 시빌 워,캡틴 아메리카: 시빌 워,"안소니 루소, 조 루소","크리스 에반스, 로버트 다우니 주니어, 스칼렛 요한슨",8.67,37766,147
/movie/bi/mi/basic.nhn?code=125423,트리플 9,트리플 9,존 힐코트,"치웨텔 에지오포, 케이시 애플렉, 케이트 윈슬렛",8.43,1202,115
/movie/bi/mi/basic.nhn?code=142292,마음이 외치고 싶어해,마음이 외치고 싶어해,나가이 타츠유키,"미나세 이노리, 우치야마 코우키, 아마미야 소라",8.33,1041,119
/movie/bi/mi/basic.nhn?code=18429,컨스피러시,컨스피러시,리처드 도너,"멜 깁슨, 줄리아 로버츠",8.52,349,130
/movie/bi/mi/basic.nhn?code=134133,하나와 앨리스 : 살인사건,하나와 앨리스 : 살인사건,이와이 슌지,"아오이 유우, 스즈키 안",8.44,379,99
/movie/bi/mi/basic.nhn?code=113983,비비안 마이어를 찾아서,비비안 마이어를 찾아서,"존 말루프, 찰리 시스켈","존 말루프, 비비안 마이어",8.37,328,84
/movie/bi/mi/basic.nhn?code=52553,향수 - 어느 살인자의 이야기,향수 - 어느 살인자의 이야기,톰 티크베어,"벤 위쇼, 더스틴 호프만",8.29,5189,146
/movie/bi/mi/basic.nhn?code=120165,해어화,해어화,박흥식,"한효주, 유연석, 천우희",8.05,6308,120
/movie/bi/mi/basic.nhn?code=94195,헌츠맨: 윈터스 워,헌츠맨: 윈터스 워,세딕 니콜라스 트로얀,"크리스 헴스워스, 샤를리즈 테론, 에밀리 블런트",7.62,2209,113
/movie/bi/mi/basic.nhn?code=97711,왓 이프,왓 이프,마이클 도즈,"다니엘 래드클리프, 조 카잔, 메이건 파크",7.85,395,97
/movie/bi/mi/basic.nhn?code=134856,클로버필드 10번지,클로버필드 10번지,댄 트라첸버그,"메리 엘리자베스 윈스티드, 존 굿맨, 존 갤러거 주니어",7.55,3941,103
/movie/bi/mi/basic.nhn?code=136687,위대한 소원,위대한 소원,남대중,"류덕환, 김동영, 안재홍",7.9,2718,93
/movie/bi/mi/basic.nhn?code=124025,시간이탈자,시간이탈자,곽재용,"임수정, 조정석, 이진욱",7.1,6542,107
/movie/bi/mi/basic.nhn?code=139613,오베라는 남자,오베라는 남자,하네스 홀름,"롤프 라스가드, 바하르 파르스, 필립 버그",9.22,1817,116
/movie/bi/mi/basic.nhn?code=129802,피아니스트 세이모어의 뉴욕 소네트,피아니스트 세이모어의 뉴욕 소네트,에단 호크,"세이모어 번스타인, 에단 호크",9.12,502,84
/movie/bi/mi/basic.nhn?code=146560,싱 스트리트,싱 스트리트,존 카니,"페리다 월시-필로, 루시 보인턴, 잭 레이너",9.03,4826,106
/movie/bi/mi/basic.nhn?code=146488,태양 아래,태양 아래,비탈리 만스키,"[국내] 
						
							전체 관람가",8.88,832,92
/movie/bi/mi/basic.nhn?code=142691,나의 소녀시대,나의 소녀시대,프랭키 첸,"송운화, 왕대륙, 이옥새",8.83,3892,134
/movie/bi/mi/basic.nhn?code=132946,4등,4등,정지우,"박해준, 이항나, 유재상",8.59,773,116
/movie/bi/mi/basic.nhn?code=132998,계춘할망,계춘할망,창감독,"윤여정, 김고은",8.81,3032,116
/movie/bi/mi/basic.nhn?code=119430,엑스맨: 아포칼립스,엑스맨: 아포칼립스,브라이언 싱어,"제임스 맥어보이, 마이클 패스벤더, 제니퍼 로렌스",8.2,13796,143
/movie/bi/mi/basic.nhn?code=103657,브루클린,브루클린,존 크로울리,"시얼샤 로넌, 도널 글리슨, 에모리 코헨",8.1,835,111
/movie/bi/mi/basic.nhn?code=133457,앵그리버드 더 무비,앵그리버드 더 무비,"클레이 케이티스, 퍼갈 레일리","신동엽, 신용우, 정영웅",8.29,2426,97
/movie/bi/mi/basic.nhn?code=140109,SMTOWN THE STAGE,SMTOWN THE STAGE,배성상,"강타, 보아, 동방신기",8.18,322,107
/movie/bi/mi/basic.nhn?code=148655,매직브러시,매직브러시,쯔씽 쫑,"김서영, 김경희, 박상훈",7.95,843,80
/movie/bi/mi/basic.nhn?code=123519,아가씨,아가씨,박찬욱,"김민희, 김태리, 하정우",7.13,23589,144
/movie/bi/mi/basic.nhn?code=115504,탐정 홍길동: 사라진 마을,탐정 홍길동: 사라진 마을,조성희,"이제훈, 김성균",7.75,9753,125
/movie/bi/mi/basic.nhn?code=119453,다이버전트 시리즈: 얼리전트,다이버전트 시리즈: 얼리전트,로베르트 슈벤트케,"쉐일린 우들리, 테오 제임스, 마일즈 텔러",7.28,882,121
/movie/bi/mi/basic.nhn?code=149645,극장판 안녕 자두야,극장판 안녕 자두야,손석우,"여민정, 양정화",7.83,1168,75
/movie/bi/mi/basic.nhn?code=122494,라이프,라이프,안톤 코르빈,"데인 드한, 로버트 패틴슨, 벤 킹슬리",7.77,336,111
/movie/bi/mi/basic.nhn?code=121051,곡성(哭聲),곡성(哭聲),나홍진,"곽도원, 황정민, 쿠니무라 준",7.61,46451,156
/movie/bi/mi/basic.nhn?code=146504,우리들,우리들,윤가은,"최수인, 설혜인, 이서연",9.27,1968,94
/movie/bi/mi/basic.nhn?code=18531,아나스타샤,아나스타샤,"돈 블루스, 게리 골드먼",멕 라이언,9.14,368,94
/movie/bi/mi/basic.nhn?code=148338,동급생,동급생,나카무라 쇼코,"노지마 켄지, 카미야 히로시, 이시카와 히데오",9.22,735,61
/movie/bi/mi/basic.nhn?code=10113,첩혈쌍웅 디 오리지널,첩혈쌍웅,오우삼,"주윤발, 이수현, 엽천문",9.09,701,111
/movie/bi/mi/basic.nhn?code=23859,내 마음의 풍금,내 마음의 풍금,이영재,"이병헌, 전도연, 이미연",8.91,373,132
/movie/bi/mi/basic.nhn?code=75006,워크래프트: 전쟁의 서막,워크래프트: 전쟁의 서막,던칸 존스,"트래비스 핌멜, 벤 포스터, 폴라 패튼",8.66,9900,122
/movie/bi/mi/basic.nhn?code=126078,본 투 비 블루,본 투 비 블루,로버트 뷔드로,"에단 호크, 카르멘 에조고, 칼럼 키스 레니",8.74,1551,97
/movie/bi/mi/basic.nhn?code=137915,미 비포 유,미 비포 유,테아 샤록,"에밀리아 클라크, 샘 클라플린",8.48,6546,110
/movie/bi/mi/basic.nhn?code=137908,닌자터틀 : 어둠의 히어로,닌자터틀 : 어둠의 히어로,데이브 그린,"메간 폭스, 스티븐 아멜, 로라 리니",8.35,2004,112
/movie/bi/mi/basic.nhn?code=23849,유브 갓 메일,유브 갓 메일,노라 에프론,"톰 행크스, 멕 라이언",8.67,353,119
/movie/bi/mi/basic.nhn?code=122489,정글북,정글북,존 파브로,"닐 세티, 빌 머레이, 스칼렛 요한슨",8.45,8018,106
/movie/bi/mi/basic.nhn?code=130720,특별수사: 사형수의 편지,특별수사: 사형수의 편지,권종관,"김명민, 김상호, 성동일",8.31,4702,120
/movie/bi/mi/basic.nhn?code=139700,굿바이 싱글,굿바이 싱글,김태곤,"김혜수, 마동석, 김현수",8.1,6773,119
/movie/bi/mi/basic.nhn?code=114282,컨저링 2,컨저링 2,제임스 완,"베라 파미가, 패트릭 윌슨, 프란카 포텐테",8.24,8059,134
/movie/bi/mi/basic.nhn?code=149576,바다 탐험대 옥토넛 시즌4: 아슬아슬 구조대작전,바다 탐험대 옥토넛 시즌4: 아슬아슬 구조대작전,다라 오코넬,"하성용, 정재헌, 엄상현",8.33,458,68
/movie/bi/mi/basic.nhn?code=127395,크리미널,크리미널,아리엘 브로멘,"라이언 레이놀즈, 케빈 코스트너, 게리 올드만",7.96,1102,111
/movie/bi/mi/basic.nhn?code=120791,레전드 오브 타잔,레전드 오브 타잔,데이빗 예이츠,"알렉산더 스카스가드, 사무엘 L. 잭슨, 마고 로비",7.65,3409,109
/movie/bi/mi/basic.nhn?code=33147,피아니스트,피아니스트,미카엘 하네케,"이자벨 위페르, 브느와 마지멜",7.98,399,130
/movie/bi/mi/basic.nhn?code=26980,아나키스트,아나키스트,유영식,"장동건, 정준호, 김상중",8.17,357,104
/movie/bi/mi/basic.nhn?code=109637,필스,필스,존 S. 베어드,"제임스 맥어보이, 제이미 벨, 이모겐 푸츠",7.79,387,97
/movie/bi/mi/basic.nhn?code=74866,인디펜던스 데이: 리써전스,인디펜던스 데이: 리써전스,롤랜드 에머리히,"빌 풀만, 리암 헴스워스, 제프 골드브럼",7.25,10777,120
/movie/bi/mi/basic.nhn?code=149511,빅뱅 메이드,빅뱅 메이드,변진호,"G-DRAGON, 태양, T.O.P",9.01,661,114
/movie/bi/mi/basic.nhn?code=122131,서프러제트,서프러제트,사라 가브론,"캐리 멀리건, 메릴 스트립, 로몰라 가레이",9.07,893,106
/movie/bi/mi/basic.nhn?code=150117,극장판 유희왕 더 다크 사이드 오브 디멘션즈,극장판 유희왕 더 다크 사이드 오브 디멘션즈,쿠와바라 사토시,"엄상현, 장성호",8.86,399,130
/movie/bi/mi/basic.nhn?code=133424,데몰리션,데몰리션,장 마크 발레,"제이크 질렌할, 나오미 왓츠, 크리스 쿠퍼",8.52,1575,100
/movie/bi/mi/basic.nhn?code=144968,제이슨 본,제이슨 본,폴 그린그래스,"맷 데이먼, 알리시아 비칸데르, 뱅상 카셀",8.39,14409,123
/movie/bi/mi/basic.nhn?code=146548,태풍이 지나가고,태풍이 지나가고,고레에다 히로카즈,"아베 히로시, 키키 키린, 마키 요코",8.61,1740,117
/movie/bi/mi/basic.nhn?code=97629,도리를 찾아서,도리를 찾아서,앤드류 스탠튼,"엘런 드제너러스, 앨버트 브룩스, 에드 오닐",8.52,9103,97
/movie/bi/mi/basic.nhn?code=113344,나우 유 씨 미 2,나우 유 씨 미 2,존 추,"제시 아이젠버그, 마크 러팔로, 우디 해럴슨",8.31,12413,129
/movie/bi/mi/basic.nhn?code=137884,극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,"타카하시 시게하루, 우시로 신지","박경혜, 홍범기, 김현지",8.37,1290,94
/movie/bi/mi/basic.nhn?code=127378,아이스 에이지: 지구 대충돌,아이스 에이지: 지구 대충돌,마이크 트메이어,"존 레귀자모, 레이 로마노, 제니퍼 로페즈",8.19,2656,94
/movie/bi/mi/basic.nhn?code=135859,난 그녀와 키스했다,난 그녀와 키스했다,"막심 고바레 , 노에미 사글리오","피오 마르마이, 애드리애너 그라지엘, 래닉 가우트리",8.12,353,92
/movie/bi/mi/basic.nhn?code=146311,나의 산티아고,나의 산티아고,줄리아 폰 하인츠,"데비드 스트리에소브, 마르티나 게덱, 카롤리네 슈허",8.13,731,92
/movie/bi/mi/basic.nhn?code=144943,언더 워터,언더 워터,자움 콜렛 세라,블레이크 라이블리,8.09,2772,86
/movie/bi/mi/basic.nhn?code=133479,빅,빅,트레버 월,"롭 슈나이더, 헤더 그레이엄, 켄 정",7.69,668,91
/movie/bi/mi/basic.nhn?code=146897,키즈모노가타리 I 철혈편,키즈모노가타리 I 철혈편,"신보 아키유키, 오이시 타츠야","카미야 히로시, 사카모토 마아야, 호리에 유이",7.96,479,64
/movie/bi/mi/basic.nhn?code=142822,인천상륙작전,인천상륙작전,이재한,"이정재, 이범수, 리암 니슨",8.03,40231,110
/movie/bi/mi/basic.nhn?code=130966,부산행,부산행,연상호,"공유, 정유미, 마동석",8.0,59167,118
/movie/bi/mi/basic.nhn?code=134895,봉이 김선달,봉이 김선달,박대민,"유승호, 조재현, 고창석",7.71,8450,121
/movie/bi/mi/basic.nhn?code=152160,킹 오브 프리즘,킹 오브 프리즘,히시다 마사카즈,"카키하라 테츠야, 마에노 토모아키, 마스다 토시키",9.17,1413,60
/movie/bi/mi/basic.nhn?code=127361,이퀄스,이퀄스,드레이크 도리머스,"크리스틴 스튜어트, 니콜라스 홀트",8.29,1148,101
/movie/bi/mi/basic.nhn?code=149049,명탐정 코난: 순흑의 악몽,명탐정 코난: 순흑의 악몽,시즈노 코분,"김선혜, 강수진, 이정구",8.98,3003,112
/movie/bi/mi/basic.nhn?code=141824,국가대표2,국가대표2,김종현,"수애, 오달수, 오연서",8.67,5072,126
/movie/bi/mi/basic.nhn?code=136845,플로렌스,플로렌스,스티븐 프리어즈,"메릴 스트립, 휴 그랜트, 사이몬 헬버그",8.44,801,111
/movie/bi/mi/basic.nhn?code=98280,액트 오브 킬링,액트 오브 킬링,"조슈아 오펜하이머, 크리스틴 신",안와르 콩고,8.77,432,159
/movie/bi/mi/basic.nhn?code=131576,슈퍼 프렌즈,슈퍼 프렌즈,"이경호, 이원재","변현우, 김지혜, 박조호",8.73,536,82
/movie/bi/mi/basic.nhn?code=134980,마이펫의 이중생활,마이펫의 이중생활,크리스 리노드,"루이스 C.K., 에릭 스톤스트릿, 케빈 하트",8.57,9263,90
/movie/bi/mi/basic.nhn?code=114293,트래쉬,트래쉬,스티븐 달드리,"루니 마라, 마틴 쉰, 릭슨 테베즈",8.49,361,113
/movie/bi/mi/basic.nhn?code=94767,덕혜옹주,덕혜옹주,허진호,"손예진, 박해일",8.35,22703,127
/movie/bi/mi/basic.nhn?code=141104,터널,터널,김성훈,"하정우, 배두나, 오달수",8.37,25130,126
/movie/bi/mi/basic.nhn?code=140730,올레,올레,채두병,"신하균, 박희순, 오만석",7.44,1526,103
/movie/bi/mi/basic.nhn?code=125414,스타트렉 비욘드,스타트렉 비욘드,저스틴 린,"크리스 파인, 사이먼 페그, 조 샐다나",8.21,4227,122
/movie/bi/mi/basic.nhn?code=123275,파더 앤 도터,파더 앤 도터,가브리엘 무치노,"아만다 사이프리드, 러셀 크로우, 아론 폴",8.21,317,91
/movie/bi/mi/basic.nhn?code=31368,환상의 빛,환상의 빛,고레에다 히로카즈,"에스미 마키코, 나이토 타카시, 아사노 타다노부",7.94,434,109
/movie/bi/mi/basic.nhn?code=134873,고스트버스터즈,고스트버스터즈,폴 페이그,"멜리사 맥카시, 크리스틴 위그, 케이트 맥키넌",7.38,4386,116
/movie/bi/mi/basic.nhn?code=144918,라이트 아웃,라이트 아웃,데이비드 F. 샌드버그,"테레사 팔머, 앨리시아 벨라 베일리, 가브리엘 베이트먼",7.36,4843,81
/movie/bi/mi/basic.nhn?code=146534,자백,자백,최승호,"최승호, 김기춘, 원세훈",9.29,3137,106
/movie/bi/mi/basic.nhn?code=151106,슈퍼소닉,슈퍼소닉,맷 화이트크로스,"노엘 갤러거, 리암 갤러거",9.23,526,122
/movie/bi/mi/basic.nhn?code=150376,"나, 다니엘 블레이크","나, 다니엘 블레이크",켄 로치,"데이브 존스, 헤일리 스콰이어",9.29,2175,100
/movie/bi/mi/basic.nhn?code=31794,반지의 제왕: 반지 원정대,반지의 제왕: 반지 원정대,피터 잭슨,"일라이저 우드, 이안 맥켈런, 리브 타일러",9.27,3808,228
/movie/bi/mi/basic.nhn?code=143495,설리: 허드슨강의 기적,설리: 허드슨강의 기적,클린트 이스트우드,"톰 행크스, 로라 리니, 아론 에크하트",9.14,3372,96
/movie/bi/mi/basic.nhn?code=141675,극장판 도라에몽:신 진구의 버스 오브 재팬,극장판 도라에몽:신 진구의 버스 오브 재팬,야쿠와 신노스케,"채민지, 김정아, 최낙윤",9.03,638,103
/movie/bi/mi/basic.nhn?code=146214,원피스 필름 골드,원피스 필름 골드,미야모토 히로아키,"타나카 마유미, 나카이 카즈야, 오카무라 아케미",8.92,1356,120
/movie/bi/mi/basic.nhn?code=138877,"불량소녀, 너를 응원해!","불량소녀, 너를 응원해!",도이 노부히로,아리무라 카스미,9.15,1231,117
